,Type,Study Region,Contractor,Year,Value,k_labels,colors
859,Commercial customer cut ratio (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,55,11,#0000FF
860,Commercial customer cut ratio (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,55,11,#0000FF
861,Commercial customer cut ratio (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,55,11,#0000FF
862,Commercial customer cut ratio (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,55,11,#0000FF
863,Commercial customer cut ratio (%),San Francisco Bay Area,Alameda County Water District,2035,55,11,#0000FF
864,Commercial customer cut ratio (%),San Francisco Bay Area,Contra Costa Water District,2035,55,11,#0000FF
865,Commercial customer cut ratio (%),San Francisco Bay Area,East Bay Municipal Utilities District,2035,55,11,#0000FF
866,Commercial customer cut ratio (%),San Francisco Bay Area,"San Benito County Water District, Zone 6",2035,55,11,#0000FF
867,Commercial customer cut ratio (%),San Francisco Bay Area,Santa Clara Valley Water District,2035,55,11,#0000FF
868,Commercial customer cut ratio (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2035,55,11,#0000FF
869,Commercial customer cut ratio (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2035,55,11,#0000FF
870,Commercial customer cut ratio (%),Southern California,Antelope Valley-East Kern Water Agency,2035,55,11,#0000FF
871,Commercial customer cut ratio (%),Southern California,Santa Clarita Water Division,2035,55,11,#0000FF
872,Commercial customer cut ratio (%),Southern California,Coachella Valley Water District,2035,55,11,#0000FF
873,Commercial customer cut ratio (%),Southern California,Crestline-Lake Arrowhead Water Agency,2035,55,11,#0000FF
874,Commercial customer cut ratio (%),Southern California,Desert Water Agency,2035,55,11,#0000FF
875,Commercial customer cut ratio (%),Southern California,Metropolitan Water District of Southern California,2035,55,11,#0000FF
876,Commercial customer cut ratio (%),Southern California,Mojave Water Agency,2035,55,11,#0000FF
877,Commercial customer cut ratio (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2035,55,11,#0000FF
878,Commercial customer cut ratio (%),Southern California,San Bernardino Valley Municipal Water District,2035,55,11,#0000FF
879,Commercial customer cut ratio (%),Southern California,San Gabriel Valley Municipal Water District,2035,55,11,#0000FF
880,Commercial customer cut ratio (%),Southern California,San Gorgonio Pass Water Agency,2035,55,11,#0000FF
881,Commercial customer cut ratio (%),Southern California,Ventura County Watershed Protection District,2035,55,11,#0000FF
882,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,City of Folsom,2035,160,12,#000080
883,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,City of Redding,2035,160,12,#000080
884,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,City of Roseville,2035,160,12,#000080
885,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,City of West Sacramento,2035,160,12,#000080
886,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,Yuba City,2035,160,12,#000080
887,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,160,12,#000080
888,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,160,12,#000080
889,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,Placer County Water Agency,2035,160,12,#000080
890,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,160,12,#000080
891,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,San Juan Water District,2035,160,12,#000080
892,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,Shasta Contractors,2035,160,12,#000080
893,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,Solano County Water Agency,2035,160,12,#000080
894,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Avenal,2035,160,12,#000080
895,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Coalinga,2035,160,12,#000080
896,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Fresno,2035,160,12,#000080
897,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Huron,2035,160,12,#000080
898,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Lindsay,2035,160,12,#000080
899,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Orange Cove,2035,160,12,#000080
900,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Tracy,2035,160,12,#000080
901,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,160,12,#000080
902,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,160,12,#000080
903,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,160,12,#000080
904,Landscape customer cut ratio (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,160,12,#000080
905,Landscape customer cut ratio (%),San Francisco Bay Area,Alameda County Water District,2035,160,12,#000080
906,Landscape customer cut ratio (%),San Francisco Bay Area,Contra Costa Water District,2035,160,12,#000080
907,Landscape customer cut ratio (%),San Francisco Bay Area,East Bay Municipal Utilities District,2035,160,12,#000080
908,Landscape customer cut ratio (%),San Francisco Bay Area,"San Benito County Water District, Zone 6",2035,160,12,#000080
909,Landscape customer cut ratio (%),San Francisco Bay Area,Santa Clara Valley Water District,2035,160,12,#000080
910,Landscape customer cut ratio (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2035,160,12,#000080
911,Landscape customer cut ratio (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2035,160,12,#000080
912,Landscape customer cut ratio (%),Southern California,Antelope Valley-East Kern Water Agency,2035,160,12,#000080
913,Landscape customer cut ratio (%),Southern California,Santa Clarita Water Division,2035,160,12,#000080
914,Landscape customer cut ratio (%),Southern California,Coachella Valley Water District,2035,160,12,#000080
915,Landscape customer cut ratio (%),Southern California,Crestline-Lake Arrowhead Water Agency,2035,160,12,#000080
916,Landscape customer cut ratio (%),Southern California,Desert Water Agency,2035,160,12,#000080
917,Landscape customer cut ratio (%),Southern California,Metropolitan Water District of Southern California,2035,160,12,#000080
918,Landscape customer cut ratio (%),Southern California,Mojave Water Agency,2035,160,12,#000080
919,Landscape customer cut ratio (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2035,160,12,#000080
920,Landscape customer cut ratio (%),Southern California,San Bernardino Valley Municipal Water District,2035,160,12,#000080
921,Landscape customer cut ratio (%),Southern California,San Gabriel Valley Municipal Water District,2035,160,12,#000080
922,Landscape customer cut ratio (%),Southern California,San Gorgonio Pass Water Agency,2035,160,12,#000080
923,Landscape customer cut ratio (%),Southern California,Ventura County Watershed Protection District,2035,160,12,#000080
924,Rationing program threshold (%),Central Valley - Sacramento Valley,City of Folsom,2035,80,13,#00FF00
925,Rationing program threshold (%),Central Valley - Sacramento Valley,City of Redding,2035,80,13,#00FF00
926,Rationing program threshold (%),Central Valley - Sacramento Valley,City of Roseville,2035,80,13,#00FF00
927,Rationing program threshold (%),Central Valley - Sacramento Valley,City of West Sacramento,2035,80,13,#00FF00
928,Rationing program threshold (%),Central Valley - Sacramento Valley,Yuba City,2035,80,13,#00FF00
929,Rationing program threshold (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,80,13,#00FF00
930,Rationing program threshold (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,80,13,#00FF00
931,Rationing program threshold (%),Central Valley - Sacramento Valley,Placer County Water Agency,2035,80,13,#00FF00
932,Rationing program threshold (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,80,13,#00FF00
933,Rationing program threshold (%),Central Valley - Sacramento Valley,San Juan Water District,2035,80,13,#00FF00
934,Rationing program threshold (%),Central Valley - Sacramento Valley,Shasta Contractors,2035,80,13,#00FF00
935,Rationing program threshold (%),Central Valley - Sacramento Valley,Solano County Water Agency,2035,80,13,#00FF00
936,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Avenal,2035,80,13,#00FF00
937,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Coalinga,2035,80,13,#00FF00
938,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Fresno,2035,80,13,#00FF00
939,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Huron,2035,80,13,#00FF00
940,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Lindsay,2035,80,13,#00FF00
941,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Orange Cove,2035,80,13,#00FF00
942,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Tracy,2035,80,13,#00FF00
943,Rationing program threshold (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,80,13,#00FF00
944,Rationing program threshold (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,80,13,#00FF00
945,Rationing program threshold (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,80,13,#00FF00
946,Rationing program threshold (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,80,13,#00FF00
947,Rationing program threshold (%),San Francisco Bay Area,Alameda County Water District,2035,80,13,#00FF00
948,Rationing program threshold (%),San Francisco Bay Area,Contra Costa Water District,2035,80,13,#00FF00
949,Rationing program threshold (%),San Francisco Bay Area,East Bay Municipal Utilities District,2035,80,13,#00FF00
950,Rationing program threshold (%),San Francisco Bay Area,"San Benito County Water District, Zone 6",2035,80,13,#00FF00
951,Rationing program threshold (%),San Francisco Bay Area,Santa Clara Valley Water District,2035,80,13,#00FF00
952,Rationing program threshold (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2035,80,13,#00FF00
953,Rationing program threshold (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2035,80,13,#00FF00
954,Rationing program threshold (%),Southern California,Antelope Valley-East Kern Water Agency,2035,80,13,#00FF00
955,Rationing program threshold (%),Southern California,Santa Clarita Water Division,2035,80,13,#00FF00
956,Rationing program threshold (%),Southern California,Coachella Valley Water District,2035,80,13,#00FF00
957,Rationing program threshold (%),Southern California,Crestline-Lake Arrowhead Water Agency,2035,80,13,#00FF00
958,Rationing program threshold (%),Southern California,Desert Water Agency,2035,80,13,#00FF00
959,Rationing program threshold (%),Southern California,Metropolitan Water District of Southern California,2035,80,13,#00FF00
960,Rationing program threshold (%),Southern California,Mojave Water Agency,2035,80,13,#00FF00
961,Rationing program threshold (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2035,80,13,#00FF00
962,Rationing program threshold (%),Southern California,San Bernardino Valley Municipal Water District,2035,80,13,#00FF00
963,Rationing program threshold (%),Southern California,San Gabriel Valley Municipal Water District,2035,80,13,#00FF00
964,Rationing program threshold (%),Southern California,San Gorgonio Pass Water Agency,2035,80,13,#00FF00
965,Rationing program threshold (%),Southern California,Ventura County Watershed Protection District,2035,80,13,#00FF00
966,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,City of Folsom,2035,0.5,14,#800000
967,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,City of Redding,2035,0.5,14,#800000
968,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,City of Roseville,2035,0.5,14,#800000
969,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,City of West Sacramento,2035,0.5,14,#800000
970,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,Yuba City,2035,0.5,14,#800000
971,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,0.5,14,#800000
972,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,0.5,14,#800000
973,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,Placer County Water Agency,2035,0.5,14,#800000
974,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,0.5,14,#800000
975,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,San Juan Water District,2035,0.5,14,#800000
976,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,Shasta Contractors,2035,0.5,14,#800000
977,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,Solano County Water Agency,2035,0.5,14,#800000
978,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Avenal,2035,0.5,14,#800000
979,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Coalinga,2035,0.5,14,#800000
980,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Fresno,2035,0.5,14,#800000
981,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Huron,2035,0.5,14,#800000
982,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Lindsay,2035,0.5,14,#800000
983,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Orange Cove,2035,0.5,14,#800000
984,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Tracy,2035,0.5,14,#800000
985,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,0.5,14,#800000
986,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,0.5,14,#800000
987,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,0.5,14,#800000
988,Cost for rationing program ($/capita),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,0.5,14,#800000
989,Cost for rationing program ($/capita),San Francisco Bay Area,Alameda County Water District,2035,0.5,14,#800000
990,Cost for rationing program ($/capita),San Francisco Bay Area,Contra Costa Water District,2035,0.5,14,#800000
991,Cost for rationing program ($/capita),San Francisco Bay Area,East Bay Municipal Utilities District,2035,0.5,14,#800000
992,Cost for rationing program ($/capita),San Francisco Bay Area,"San Benito County Water District, Zone 6",2035,0.5,14,#800000
993,Cost for rationing program ($/capita),San Francisco Bay Area,Santa Clara Valley Water District,2035,0.5,14,#800000
994,Cost for rationing program ($/capita),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2035,0.5,14,#800000
995,Cost for rationing program ($/capita),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2035,0.5,14,#800000
996,Cost for rationing program ($/capita),Southern California,Antelope Valley-East Kern Water Agency,2035,0.5,14,#800000
997,Cost for rationing program ($/capita),Southern California,Santa Clarita Water Division,2035,0.5,14,#800000
998,Cost for rationing program ($/capita),Southern California,Coachella Valley Water District,2035,0.5,14,#800000
999,Cost for rationing program ($/capita),Southern California,Crestline-Lake Arrowhead Water Agency,2035,0.5,14,#800000
1000,Cost for rationing program ($/capita),Southern California,Desert Water Agency,2035,0.5,14,#800000
1001,Cost for rationing program ($/capita),Southern California,Metropolitan Water District of Southern California,2035,0.5,14,#800000
1002,Cost for rationing program ($/capita),Southern California,Mojave Water Agency,2035,0.5,14,#800000
1003,Cost for rationing program ($/capita),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2035,0.5,14,#800000
1004,Cost for rationing program ($/capita),Southern California,San Bernardino Valley Municipal Water District,2035,0.5,14,#800000
1005,Cost for rationing program ($/capita),Southern California,San Gabriel Valley Municipal Water District,2035,0.5,14,#800000
1006,Cost for rationing program ($/capita),Southern California,San Gorgonio Pass Water Agency,2035,0.5,14,#800000
1007,Cost for rationing program ($/capita),Southern California,Ventura County Watershed Protection District,2035,0.5,14,#800000
1008,Interior use cut ratio (%),Central Valley - Sacramento Valley,City of Folsom,2040,64,7,#9FE2BF
1009,Interior use cut ratio (%),Central Valley - Sacramento Valley,City of Redding,2040,64,7,#9FE2BF
1010,Interior use cut ratio (%),Central Valley - Sacramento Valley,City of Roseville,2040,64,7,#9FE2BF
1011,Interior use cut ratio (%),Central Valley - Sacramento Valley,City of West Sacramento,2040,64,7,#9FE2BF
1012,Interior use cut ratio (%),Central Valley - Sacramento Valley,Yuba City,2040,64,7,#9FE2BF
1013,Interior use cut ratio (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,64,7,#9FE2BF
1014,Interior use cut ratio (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,64,7,#9FE2BF
1015,Interior use cut ratio (%),Central Valley - Sacramento Valley,Placer County Water Agency,2040,64,7,#9FE2BF
1016,Interior use cut ratio (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,64,7,#9FE2BF
1017,Interior use cut ratio (%),Central Valley - Sacramento Valley,San Juan Water District,2040,64,7,#9FE2BF
1018,Interior use cut ratio (%),Central Valley - Sacramento Valley,Shasta Contractors,2040,64,7,#9FE2BF
1019,Interior use cut ratio (%),Central Valley - Sacramento Valley,Solano County Water Agency,2040,64,7,#9FE2BF
1020,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Avenal,2040,64,7,#9FE2BF
1021,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Coalinga,2040,64,7,#9FE2BF
1022,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Fresno,2040,64,7,#9FE2BF
1023,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Huron,2040,64,7,#9FE2BF
1024,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Lindsay,2040,64,7,#9FE2BF
1025,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Orange Cove,2040,64,7,#9FE2BF
1026,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Tracy,2040,64,7,#9FE2BF
1027,Interior use cut ratio (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,64,7,#9FE2BF
1028,Interior use cut ratio (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,64,7,#9FE2BF
1029,Interior use cut ratio (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,64,7,#9FE2BF
1030,Interior use cut ratio (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,64,7,#9FE2BF
1031,Interior use cut ratio (%),San Francisco Bay Area,Alameda County Water District,2040,64,7,#9FE2BF
1032,Interior use cut ratio (%),San Francisco Bay Area,Contra Costa Water District,2040,64,7,#9FE2BF
1033,Interior use cut ratio (%),San Francisco Bay Area,East Bay Municipal Utilities District,2040,64,7,#9FE2BF
1034,Interior use cut ratio (%),San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,64,7,#9FE2BF
1035,Interior use cut ratio (%),San Francisco Bay Area,Santa Clara Valley Water District,2040,64,7,#9FE2BF
1036,Interior use cut ratio (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,64,7,#9FE2BF
1037,Interior use cut ratio (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,64,7,#9FE2BF
1038,Interior use cut ratio (%),Southern California,Antelope Valley-East Kern Water Agency,2040,64,7,#9FE2BF
1039,Interior use cut ratio (%),Southern California,Santa Clarita Water Division,2040,64,7,#9FE2BF
1040,Interior use cut ratio (%),Southern California,Coachella Valley Water District,2040,64,7,#9FE2BF
1041,Interior use cut ratio (%),Southern California,Crestline-Lake Arrowhead Water Agency,2040,64,7,#9FE2BF
1042,Interior use cut ratio (%),Southern California,Desert Water Agency,2040,64,7,#9FE2BF
1043,Interior use cut ratio (%),Southern California,Metropolitan Water District of Southern California,2040,64,7,#9FE2BF
1044,Interior use cut ratio (%),Southern California,Mojave Water Agency,2040,64,7,#9FE2BF
1045,Interior use cut ratio (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,64,7,#9FE2BF
1046,Interior use cut ratio (%),Southern California,San Bernardino Valley Municipal Water District,2040,64,7,#9FE2BF
1047,Interior use cut ratio (%),Southern California,San Gabriel Valley Municipal Water District,2040,64,7,#9FE2BF
1048,Interior use cut ratio (%),Southern California,San Gorgonio Pass Water Agency,2040,64,7,#9FE2BF
1049,Interior use cut ratio (%),Southern California,Ventura County Watershed Protection District,2040,64,7,#9FE2BF
1050,Single-family residential customer cut ratio (%),Central Valley - Sacramento Valley,City of Folsom,2040,60,8,#FFBF00
1051,Single-family residential customer cut ratio (%),Central Valley - Sacramento Valley,City of Redding,2040,60,8,#FFBF00
1052,Single-family residential customer cut ratio (%),Central Valley - Sacramento Valley,City of Roseville,2040,60,8,#FFBF00
1053,Single-family residential customer cut ratio (%),Central Valley - Sacramento Valley,City of West Sacramento,2040,60,8,#FFBF00
1054,Single-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Yuba City,2040,60,8,#FFBF00
1055,Single-family residential customer cut ratio (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,60,8,#FFBF00
1056,Single-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,60,8,#FFBF00
1057,Single-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Placer County Water Agency,2040,60,8,#FFBF00
1058,Single-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,60,8,#FFBF00
1059,Single-family residential customer cut ratio (%),Central Valley - Sacramento Valley,San Juan Water District,2040,60,8,#FFBF00
1060,Single-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Shasta Contractors,2040,60,8,#FFBF00
1061,Single-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Solano County Water Agency,2040,60,8,#FFBF00
1062,Single-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Avenal,2040,60,8,#FFBF00
1063,Single-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Coalinga,2040,60,8,#FFBF00
1064,Single-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Fresno,2040,60,8,#FFBF00
1065,Single-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Huron,2040,60,8,#FFBF00
1066,Single-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Lindsay,2040,60,8,#FFBF00
1067,Single-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Orange Cove,2040,60,8,#FFBF00
1068,Single-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Tracy,2040,60,8,#FFBF00
1069,Single-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,60,8,#FFBF00
1070,Single-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,60,8,#FFBF00
1071,Single-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,60,8,#FFBF00
1072,Single-family residential customer cut ratio (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,60,8,#FFBF00
1073,Single-family residential customer cut ratio (%),San Francisco Bay Area,Alameda County Water District,2040,60,8,#FFBF00
1074,Single-family residential customer cut ratio (%),San Francisco Bay Area,Contra Costa Water District,2040,60,8,#FFBF00
1075,Single-family residential customer cut ratio (%),San Francisco Bay Area,East Bay Municipal Utilities District,2040,60,8,#FFBF00
1076,Single-family residential customer cut ratio (%),San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,60,8,#FFBF00
1077,Single-family residential customer cut ratio (%),San Francisco Bay Area,Santa Clara Valley Water District,2040,60,8,#FFBF00
1078,Single-family residential customer cut ratio (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,60,8,#FFBF00
1079,Single-family residential customer cut ratio (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,60,8,#FFBF00
1080,Single-family residential customer cut ratio (%),Southern California,Antelope Valley-East Kern Water Agency,2040,60,8,#FFBF00
1081,Single-family residential customer cut ratio (%),Southern California,Santa Clarita Water Division,2040,60,8,#FFBF00
1082,Single-family residential customer cut ratio (%),Southern California,Coachella Valley Water District,2040,60,8,#FFBF00
1083,Single-family residential customer cut ratio (%),Southern California,Crestline-Lake Arrowhead Water Agency,2040,60,8,#FFBF00
1084,Single-family residential customer cut ratio (%),Southern California,Desert Water Agency,2040,60,8,#FFBF00
1085,Single-family residential customer cut ratio (%),Southern California,Metropolitan Water District of Southern California,2040,60,8,#FFBF00
1086,Single-family residential customer cut ratio (%),Southern California,Mojave Water Agency,2040,60,8,#FFBF00
1087,Single-family residential customer cut ratio (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,60,8,#FFBF00
1088,Single-family residential customer cut ratio (%),Southern California,San Bernardino Valley Municipal Water District,2040,60,8,#FFBF00
1089,Single-family residential customer cut ratio (%),Southern California,San Gabriel Valley Municipal Water District,2040,60,8,#FFBF00
1090,Single-family residential customer cut ratio (%),Southern California,San Gorgonio Pass Water Agency,2040,60,8,#FFBF00
1091,Single-family residential customer cut ratio (%),Southern California,Ventura County Watershed Protection District,2040,60,8,#FFBF00
1092,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,City of Folsom,2040,60,9,#808000
1093,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,City of Redding,2040,60,9,#808000
1094,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,City of Roseville,2040,60,9,#808000
1095,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,City of West Sacramento,2040,60,9,#808000
1096,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Yuba City,2040,60,9,#808000
1097,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,60,9,#808000
1098,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,60,9,#808000
1099,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Placer County Water Agency,2040,60,9,#808000
1100,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,60,9,#808000
1101,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,San Juan Water District,2040,60,9,#808000
1102,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Shasta Contractors,2040,60,9,#808000
1103,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Solano County Water Agency,2040,60,9,#808000
1104,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Avenal,2040,60,9,#808000
1105,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Coalinga,2040,60,9,#808000
1106,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Fresno,2040,60,9,#808000
1107,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Huron,2040,60,9,#808000
1108,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Lindsay,2040,60,9,#808000
1109,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Orange Cove,2040,60,9,#808000
1110,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Tracy,2040,60,9,#808000
1111,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,60,9,#808000
1112,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,60,9,#808000
1113,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,60,9,#808000
1114,Multi-family residential customer cut ratio (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,60,9,#808000
1115,Multi-family residential customer cut ratio (%),San Francisco Bay Area,Alameda County Water District,2040,60,9,#808000
1116,Multi-family residential customer cut ratio (%),San Francisco Bay Area,Contra Costa Water District,2040,60,9,#808000
1117,Multi-family residential customer cut ratio (%),San Francisco Bay Area,East Bay Municipal Utilities District,2040,60,9,#808000
1118,Multi-family residential customer cut ratio (%),San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,60,9,#808000
1119,Multi-family residential customer cut ratio (%),San Francisco Bay Area,Santa Clara Valley Water District,2040,60,9,#808000
1120,Multi-family residential customer cut ratio (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,60,9,#808000
