,Type,Study Region,Contractor,Year,Value,k_labels,colors
503,Landscape Use (acre-feet),Southern California,Ventura County Watershed Protection District,2030,1,8,#FFBF00
504,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2035,1,3,#FF7F50
505,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2035,1,3,#FF7F50
506,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2035,1,3,#FF7F50
507,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2035,1,3,#FF7F50
508,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2035,1,3,#FF7F50
509,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,1,3,#FF7F50
510,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,1,3,#FF7F50
511,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2035,1,3,#FF7F50
512,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,1,3,#FF7F50
513,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2035,1,3,#FF7F50
514,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2035,1,3,#FF7F50
515,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2035,1,3,#FF7F50
516,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2035,1,3,#FF7F50
517,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2035,1,3,#FF7F50
518,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2035,1,3,#FF7F50
519,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2035,1,3,#FF7F50
520,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2035,1,3,#FF7F50
521,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2035,1,3,#FF7F50
522,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2035,1,3,#FF7F50
523,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,1,3,#FF7F50
524,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,1,3,#FF7F50
525,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,1,3,#FF7F50
526,Single-Family Residential Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,1,3,#FF7F50
527,Single-Family Residential Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2035,1,3,#FF7F50
528,Single-Family Residential Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2035,1,3,#FF7F50
529,Single-Family Residential Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2035,1,3,#FF7F50
530,Single-Family Residential Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2035,1,3,#FF7F50
531,Single-Family Residential Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2035,1,3,#FF7F50
532,Single-Family Residential Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2035,1,3,#FF7F50
533,Single-Family Residential Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2035,1,3,#FF7F50
534,Single-Family Residential Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2035,1,3,#FF7F50
535,Single-Family Residential Use (acre-feet),Southern California,Santa Clarita Water Division,2035,1,3,#FF7F50
536,Single-Family Residential Use (acre-feet),Southern California,Coachella Valley Water District,2035,1,3,#FF7F50
537,Single-Family Residential Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2035,1,3,#FF7F50
538,Single-Family Residential Use (acre-feet),Southern California,Desert Water Agency,2035,1,3,#FF7F50
539,Single-Family Residential Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2035,1,3,#FF7F50
540,Single-Family Residential Use (acre-feet),Southern California,Mojave Water Agency,2035,1,3,#FF7F50
541,Single-Family Residential Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2035,1,3,#FF7F50
542,Single-Family Residential Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2035,1,3,#FF7F50
543,Single-Family Residential Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2035,1,3,#FF7F50
544,Single-Family Residential Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2035,1,3,#FF7F50
545,Single-Family Residential Use (acre-feet),Southern California,Ventura County Watershed Protection District,2035,1,3,#FF7F50
546,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2035,1,4,#DFFF00
547,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2035,1,4,#DFFF00
548,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2035,1,4,#DFFF00
549,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2035,1,4,#DFFF00
550,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2035,1,4,#DFFF00
551,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,1,4,#DFFF00
552,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,1,4,#DFFF00
553,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2035,1,4,#DFFF00
554,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,1,4,#DFFF00
555,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2035,1,4,#DFFF00
556,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2035,1,4,#DFFF00
557,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2035,1,4,#DFFF00
558,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2035,1,4,#DFFF00
559,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2035,1,4,#DFFF00
560,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2035,1,4,#DFFF00
561,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2035,1,4,#DFFF00
562,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2035,1,4,#DFFF00
563,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2035,1,4,#DFFF00
564,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2035,1,4,#DFFF00
565,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,1,4,#DFFF00
566,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,1,4,#DFFF00
567,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,1,4,#DFFF00
568,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,1,4,#DFFF00
569,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2035,1,4,#DFFF00
570,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2035,1,4,#DFFF00
571,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2035,1,4,#DFFF00
572,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2035,1,4,#DFFF00
573,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2035,1,4,#DFFF00
574,Multi-Family Residential Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2035,1,4,#DFFF00
575,Multi-Family Residential Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2035,1,4,#DFFF00
576,Multi-Family Residential Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2035,1,4,#DFFF00
577,Multi-Family Residential Use (acre-feet),Southern California,Santa Clarita Water Division,2035,1,4,#DFFF00
578,Multi-Family Residential Use (acre-feet),Southern California,Coachella Valley Water District,2035,1,4,#DFFF00
579,Multi-Family Residential Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2035,1,4,#DFFF00
580,Multi-Family Residential Use (acre-feet),Southern California,Desert Water Agency,2035,1,4,#DFFF00
581,Multi-Family Residential Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2035,1,4,#DFFF00
582,Multi-Family Residential Use (acre-feet),Southern California,Mojave Water Agency,2035,1,4,#DFFF00
583,Multi-Family Residential Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2035,1,4,#DFFF00
584,Multi-Family Residential Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2035,1,4,#DFFF00
585,Multi-Family Residential Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2035,1,4,#DFFF00
586,Multi-Family Residential Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2035,1,4,#DFFF00
587,Multi-Family Residential Use (acre-feet),Southern California,Ventura County Watershed Protection District,2035,1,4,#DFFF00
588,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2035,1,5,#6495ED
589,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2035,1,5,#6495ED
590,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2035,1,5,#6495ED
591,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2035,1,5,#6495ED
592,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2035,1,5,#6495ED
593,Industrial Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,1,5,#6495ED
594,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,1,5,#6495ED
595,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2035,1,5,#6495ED
596,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,1,5,#6495ED
597,Industrial Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2035,1,5,#6495ED
598,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2035,1,5,#6495ED
599,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2035,1,5,#6495ED
600,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2035,1,5,#6495ED
601,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2035,1,5,#6495ED
602,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2035,1,5,#6495ED
603,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2035,1,5,#6495ED
604,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2035,1,5,#6495ED
605,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2035,1,5,#6495ED
606,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2035,1,5,#6495ED
607,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,1,5,#6495ED
608,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,1,5,#6495ED
609,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,1,5,#6495ED
610,Industrial Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,1,5,#6495ED
611,Industrial Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2035,1,5,#6495ED
612,Industrial Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2035,1,5,#6495ED
613,Industrial Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2035,1,5,#6495ED
614,Industrial Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2035,1,5,#6495ED
615,Industrial Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2035,1,5,#6495ED
616,Industrial Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2035,1,5,#6495ED
617,Industrial Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2035,1,5,#6495ED
618,Industrial Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2035,1,5,#6495ED
619,Industrial Use (acre-feet),Southern California,Santa Clarita Water Division,2035,1,5,#6495ED
620,Industrial Use (acre-feet),Southern California,Coachella Valley Water District,2035,1,5,#6495ED
621,Industrial Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2035,1,5,#6495ED
622,Industrial Use (acre-feet),Southern California,Desert Water Agency,2035,1,5,#6495ED
623,Industrial Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2035,1,5,#6495ED
624,Industrial Use (acre-feet),Southern California,Mojave Water Agency,2035,1,5,#6495ED
625,Industrial Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2035,1,5,#6495ED
626,Industrial Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2035,1,5,#6495ED
627,Industrial Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2035,1,5,#6495ED
628,Industrial Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2035,1,5,#6495ED
629,Industrial Use (acre-feet),Southern California,Ventura County Watershed Protection District,2035,1,5,#6495ED
630,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2035,1,6,#CCCCFF
631,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2035,1,6,#CCCCFF
632,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2035,1,6,#CCCCFF
633,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2035,1,6,#CCCCFF
634,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2035,1,6,#CCCCFF
635,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,1,6,#CCCCFF
636,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,1,6,#CCCCFF
637,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2035,1,6,#CCCCFF
638,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,1,6,#CCCCFF
639,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2035,1,6,#CCCCFF
640,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2035,1,6,#CCCCFF
641,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2035,1,6,#CCCCFF
642,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2035,1,6,#CCCCFF
643,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2035,1,6,#CCCCFF
644,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2035,1,6,#CCCCFF
645,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2035,1,6,#CCCCFF
646,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2035,1,6,#CCCCFF
647,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2035,1,6,#CCCCFF
648,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2035,1,6,#CCCCFF
649,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,1,6,#CCCCFF
650,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,1,6,#CCCCFF
651,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,1,6,#CCCCFF
652,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,1,6,#CCCCFF
653,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2035,1,6,#CCCCFF
654,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2035,1,6,#CCCCFF
655,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2035,1,6,#CCCCFF
656,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2035,1,6,#CCCCFF
657,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2035,1,6,#CCCCFF
658,Commercial and Governmental Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2035,1,6,#CCCCFF
659,Commercial and Governmental Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2035,1,6,#CCCCFF
660,Commercial and Governmental Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2035,1,6,#CCCCFF
661,Commercial and Governmental Use (acre-feet),Southern California,Santa Clarita Water Division,2035,1,6,#CCCCFF
662,Commercial and Governmental Use (acre-feet),Southern California,Coachella Valley Water District,2035,1,6,#CCCCFF
663,Commercial and Governmental Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2035,1,6,#CCCCFF
664,Commercial and Governmental Use (acre-feet),Southern California,Desert Water Agency,2035,1,6,#CCCCFF
665,Commercial and Governmental Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2035,1,6,#CCCCFF
666,Commercial and Governmental Use (acre-feet),Southern California,Mojave Water Agency,2035,1,6,#CCCCFF
667,Commercial and Governmental Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2035,1,6,#CCCCFF
668,Commercial and Governmental Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2035,1,6,#CCCCFF
669,Commercial and Governmental Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2035,1,6,#CCCCFF
670,Commercial and Governmental Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2035,1,6,#CCCCFF
671,Commercial and Governmental Use (acre-feet),Southern California,Ventura County Watershed Protection District,2035,1,6,#CCCCFF
672,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2035,1,7,#9FE2BF
673,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2035,1,7,#9FE2BF
674,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2035,1,7,#9FE2BF
675,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2035,1,7,#9FE2BF
676,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2035,1,7,#9FE2BF
677,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,1,7,#9FE2BF
678,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,1,7,#9FE2BF
679,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2035,1,7,#9FE2BF
680,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,1,7,#9FE2BF
681,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2035,1,7,#9FE2BF
682,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2035,1,7,#9FE2BF
683,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2035,1,7,#9FE2BF
684,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2035,1,7,#9FE2BF
685,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2035,1,7,#9FE2BF
686,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2035,1,7,#9FE2BF
687,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2035,1,7,#9FE2BF
688,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2035,1,7,#9FE2BF
689,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2035,1,7,#9FE2BF
690,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2035,1,7,#9FE2BF
691,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,1,7,#9FE2BF
692,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,1,7,#9FE2BF
693,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,1,7,#9FE2BF
694,Agricultural Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,1,7,#9FE2BF
695,Agricultural Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2035,1,7,#9FE2BF
696,Agricultural Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2035,1,7,#9FE2BF
697,Agricultural Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2035,1,7,#9FE2BF
698,Agricultural Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2035,1,7,#9FE2BF
699,Agricultural Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2035,1,7,#9FE2BF
700,Agricultural Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2035,1,7,#9FE2BF
701,Agricultural Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2035,1,7,#9FE2BF
702,Agricultural Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2035,1,7,#9FE2BF
703,Agricultural Use (acre-feet),Southern California,Santa Clarita Water Division,2035,1,7,#9FE2BF
704,Agricultural Use (acre-feet),Southern California,Coachella Valley Water District,2035,1,7,#9FE2BF
705,Agricultural Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2035,1,7,#9FE2BF
706,Agricultural Use (acre-feet),Southern California,Desert Water Agency,2035,1,7,#9FE2BF
707,Agricultural Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2035,1,7,#9FE2BF
708,Agricultural Use (acre-feet),Southern California,Mojave Water Agency,2035,1,7,#9FE2BF
709,Agricultural Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2035,1,7,#9FE2BF
710,Agricultural Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2035,1,7,#9FE2BF
711,Agricultural Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2035,1,7,#9FE2BF
712,Agricultural Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2035,1,7,#9FE2BF
713,Agricultural Use (acre-feet),Southern California,Ventura County Watershed Protection District,2035,1,7,#9FE2BF
714,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2035,1,8,#FFBF00
715,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2035,1,8,#FFBF00
716,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2035,1,8,#FFBF00
717,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2035,1,8,#FFBF00
718,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2035,1,8,#FFBF00
719,Landscape Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,1,8,#FFBF00
720,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,1,8,#FFBF00
721,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2035,1,8,#FFBF00
722,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,1,8,#FFBF00
723,Landscape Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2035,1,8,#FFBF00
724,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2035,1,8,#FFBF00
725,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2035,1,8,#FFBF00
726,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2035,1,8,#FFBF00
727,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2035,1,8,#FFBF00
728,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2035,1,8,#FFBF00
729,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2035,1,8,#FFBF00
730,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2035,1,8,#FFBF00
731,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2035,1,8,#FFBF00
732,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2035,1,8,#FFBF00
733,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,1,8,#FFBF00
734,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,1,8,#FFBF00
735,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,1,8,#FFBF00
736,Landscape Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,1,8,#FFBF00
737,Landscape Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2035,1,8,#FFBF00
738,Landscape Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2035,1,8,#FFBF00
739,Landscape Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2035,1,8,#FFBF00
740,Landscape Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2035,1,8,#FFBF00
741,Landscape Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2035,1,8,#FFBF00
742,Landscape Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2035,1,8,#FFBF00
743,Landscape Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2035,1,8,#FFBF00
744,Landscape Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2035,1,8,#FFBF00
745,Landscape Use (acre-feet),Southern California,Santa Clarita Water Division,2035,1,8,#FFBF00
746,Landscape Use (acre-feet),Southern California,Coachella Valley Water District,2035,1,8,#FFBF00
747,Landscape Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2035,1,8,#FFBF00
748,Landscape Use (acre-feet),Southern California,Desert Water Agency,2035,1,8,#FFBF00
749,Landscape Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2035,1,8,#FFBF00
750,Landscape Use (acre-feet),Southern California,Mojave Water Agency,2035,1,8,#FFBF00
751,Landscape Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2035,1,8,#FFBF00
752,Landscape Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2035,1,8,#FFBF00
753,Landscape Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2035,1,8,#FFBF00
754,Landscape Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2035,1,8,#FFBF00
