,Type,Study Region,Contractor,Year,Value,k_labels,colors
496,Fraction of multi-family residential use that is interior (%),Southern California,Desert Water Agency,2045,82,10,#008000
497,Fraction of multi-family residential use that is interior (%),Southern California,Metropolitan Water District of Southern California,2045,82,10,#008000
498,Fraction of multi-family residential use that is interior (%),Southern California,Mojave Water Agency,2045,82,10,#008000
499,Fraction of multi-family residential use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,82,10,#008000
500,Fraction of multi-family residential use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2045,82,10,#008000
501,Fraction of multi-family residential use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2045,82,10,#008000
502,Fraction of multi-family residential use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2045,82,10,#008000
503,Fraction of multi-family residential use that is interior (%),Southern California,Ventura County Watershed Protection District,2045,82,10,#008000
504,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2045,77,11,#0000FF
505,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2045,77,11,#0000FF
506,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2045,77,11,#0000FF
507,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2045,77,11,#0000FF
508,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2045,77,11,#0000FF
509,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,77,11,#0000FF
510,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,77,11,#0000FF
511,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2045,77,11,#0000FF
512,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,77,11,#0000FF
513,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2045,77,11,#0000FF
514,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2045,77,11,#0000FF
515,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2045,77,11,#0000FF
516,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2045,77,11,#0000FF
517,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2045,77,11,#0000FF
518,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2045,77,11,#0000FF
519,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2045,77,11,#0000FF
520,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2045,77,11,#0000FF
521,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2045,77,11,#0000FF
522,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2045,77,11,#0000FF
523,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,77,11,#0000FF
524,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,77,11,#0000FF
525,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,77,11,#0000FF
526,Fraction of commercial use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 9",2045,77,11,#0000FF
527,Fraction of commercial use that is interior (%),San Francisco Bay Area,Alameda County Water District,2045,77,11,#0000FF
528,Fraction of commercial use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2045,77,11,#0000FF
529,Fraction of commercial use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2045,77,11,#0000FF
530,Fraction of commercial use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 8",2045,77,11,#0000FF
531,Fraction of commercial use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2045,77,11,#0000FF
532,Fraction of commercial use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,77,11,#0000FF
533,Fraction of commercial use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,77,11,#0000FF
534,Fraction of commercial use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2045,77,11,#0000FF
535,Fraction of commercial use that is interior (%),Southern California,Santa Clarita Water Division,2045,77,11,#0000FF
536,Fraction of commercial use that is interior (%),Southern California,Coachella Valley Water District,2045,77,11,#0000FF
537,Fraction of commercial use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2045,77,11,#0000FF
538,Fraction of commercial use that is interior (%),Southern California,Desert Water Agency,2045,77,11,#0000FF
539,Fraction of commercial use that is interior (%),Southern California,Metropolitan Water District of Southern California,2045,77,11,#0000FF
540,Fraction of commercial use that is interior (%),Southern California,Mojave Water Agency,2045,77,11,#0000FF
541,Fraction of commercial use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,77,11,#0000FF
542,Fraction of commercial use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2045,77,11,#0000FF
543,Fraction of commercial use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2045,77,11,#0000FF
544,Fraction of commercial use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2045,77,11,#0000FF
545,Fraction of commercial use that is interior (%),Southern California,Ventura County Watershed Protection District,2045,77,11,#0000FF
546,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2045,83,12,#000080
547,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2045,83,12,#000080
548,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2045,83,12,#000080
549,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2045,83,12,#000080
550,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2045,83,12,#000080
551,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,83,12,#000080
552,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,83,12,#000080
553,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2045,83,12,#000080
554,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,83,12,#000080
555,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2045,83,12,#000080
556,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2045,83,12,#000080
557,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2045,83,12,#000080
558,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2045,83,12,#000080
559,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2045,83,12,#000080
560,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2045,83,12,#000080
561,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2045,83,12,#000080
562,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2045,83,12,#000080
563,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2045,83,12,#000080
564,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2045,83,12,#000080
565,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,83,12,#000080
566,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,83,12,#000080
567,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,83,12,#000080
568,Fraction of industrial use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 9",2045,83,12,#000080
569,Fraction of industrial use that is interior (%),San Francisco Bay Area,Alameda County Water District,2045,83,12,#000080
570,Fraction of industrial use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2045,83,12,#000080
571,Fraction of industrial use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2045,83,12,#000080
572,Fraction of industrial use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 8",2045,83,12,#000080
573,Fraction of industrial use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2045,83,12,#000080
574,Fraction of industrial use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,83,12,#000080
575,Fraction of industrial use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,83,12,#000080
576,Fraction of industrial use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2045,83,12,#000080
577,Fraction of industrial use that is interior (%),Southern California,Santa Clarita Water Division,2045,83,12,#000080
578,Fraction of industrial use that is interior (%),Southern California,Coachella Valley Water District,2045,83,12,#000080
579,Fraction of industrial use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2045,83,12,#000080
580,Fraction of industrial use that is interior (%),Southern California,Desert Water Agency,2045,83,12,#000080
581,Fraction of industrial use that is interior (%),Southern California,Metropolitan Water District of Southern California,2045,83,12,#000080
582,Fraction of industrial use that is interior (%),Southern California,Mojave Water Agency,2045,83,12,#000080
583,Fraction of industrial use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,83,12,#000080
584,Fraction of industrial use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2045,83,12,#000080
585,Fraction of industrial use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2045,83,12,#000080
586,Fraction of industrial use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2045,83,12,#000080
587,Fraction of industrial use that is interior (%),Southern California,Ventura County Watershed Protection District,2045,83,12,#000080
588,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of Folsom,2045,35,13,#00FF00
589,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of Redding,2045,35,13,#00FF00
590,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of Roseville,2045,35,13,#00FF00
591,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of West Sacramento,2045,35,13,#00FF00
592,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Yuba City,2045,35,13,#00FF00
593,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,35,13,#00FF00
594,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,35,13,#00FF00
595,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Placer County Water Agency,2045,35,13,#00FF00
596,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,35,13,#00FF00
597,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,San Juan Water District,2045,35,13,#00FF00
598,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Shasta Contractors,2045,35,13,#00FF00
599,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Solano County Water Agency,2045,35,13,#00FF00
600,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Avenal,2045,35,13,#00FF00
601,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Coalinga,2045,35,13,#00FF00
602,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Fresno,2045,35,13,#00FF00
603,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Huron,2045,35,13,#00FF00
604,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Lindsay,2045,35,13,#00FF00
605,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Orange Cove,2045,35,13,#00FF00
606,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Tracy,2045,35,13,#00FF00
607,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,35,13,#00FF00
608,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,35,13,#00FF00
609,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,35,13,#00FF00
610,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 9",2045,35,13,#00FF00
611,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,Alameda County Water District,2045,35,13,#00FF00
612,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,Contra Costa Water District,2045,35,13,#00FF00
613,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,East Bay Municipal Utilities District,2045,35,13,#00FF00
614,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,"San Benito County Water District, Zone 8",2045,35,13,#00FF00
615,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,Santa Clara Valley Water District,2045,35,13,#00FF00
616,Share of exterior use unaffected by ETAW (% of total exterior use),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,35,13,#00FF00
617,Share of exterior use unaffected by ETAW (% of total exterior use),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,35,13,#00FF00
618,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Antelope Valley-East Kern Water Agency,2045,35,13,#00FF00
619,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Santa Clarita Water Division,2045,35,13,#00FF00
620,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Coachella Valley Water District,2045,35,13,#00FF00
621,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Crestline-Lake Arrowhead Water Agency,2045,35,13,#00FF00
622,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Desert Water Agency,2045,35,13,#00FF00
623,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Metropolitan Water District of Southern California,2045,35,13,#00FF00
624,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Mojave Water Agency,2045,35,13,#00FF00
625,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,35,13,#00FF00
626,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,San Bernardino Valley Municipal Water District,2045,35,13,#00FF00
627,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,San Gabriel Valley Municipal Water District,2045,35,13,#00FF00
628,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,San Gorgonio Pass Water Agency,2045,35,13,#00FF00
629,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Ventura County Watershed Protection District,2045,35,13,#00FF00
630,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2025,67,9,#808000
631,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2025,67,9,#808000
632,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2025,67,9,#808000
633,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2025,67,9,#808000
634,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2025,67,9,#808000
635,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2025,67,9,#808000
636,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2025,67,9,#808000
637,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2025,67,9,#808000
638,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2025,67,9,#808000
639,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2025,67,9,#808000
640,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2025,67,9,#808000
641,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2025,67,9,#808000
642,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2025,67,9,#808000
643,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2025,67,9,#808000
644,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2025,67,9,#808000
645,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2025,67,9,#808000
646,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2025,67,9,#808000
647,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2025,67,9,#808000
648,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2025,67,9,#808000
649,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2025,67,9,#808000
650,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2025,67,9,#808000
651,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2025,67,9,#808000
652,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 10",2025,67,9,#808000
653,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,Alameda County Water District,2025,67,9,#808000
654,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2025,67,9,#808000
655,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2025,67,9,#808000
656,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 9",2025,67,9,#808000
657,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2025,67,9,#808000
658,Fraction of single-family residential use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2025,67,9,#808000
659,Fraction of single-family residential use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2025,67,9,#808000
660,Fraction of single-family residential use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2025,67,9,#808000
661,Fraction of single-family residential use that is interior (%),Southern California,Santa Clarita Water Division,2025,67,9,#808000
662,Fraction of single-family residential use that is interior (%),Southern California,Coachella Valley Water District,2025,67,9,#808000
663,Fraction of single-family residential use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2025,67,9,#808000
664,Fraction of single-family residential use that is interior (%),Southern California,Desert Water Agency,2025,67,9,#808000
665,Fraction of single-family residential use that is interior (%),Southern California,Metropolitan Water District of Southern California,2025,67,9,#808000
666,Fraction of single-family residential use that is interior (%),Southern California,Mojave Water Agency,2025,67,9,#808000
667,Fraction of single-family residential use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2025,67,9,#808000
668,Fraction of single-family residential use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2025,67,9,#808000
669,Fraction of single-family residential use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2025,67,9,#808000
670,Fraction of single-family residential use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2025,67,9,#808000
671,Fraction of single-family residential use that is interior (%),Southern California,Ventura County Watershed Protection District,2025,67,9,#808000
672,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2025,82,10,#008000
673,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2025,82,10,#008000
674,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2025,82,10,#008000
675,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2025,82,10,#008000
676,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2025,82,10,#008000
677,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2025,82,10,#008000
678,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2025,82,10,#008000
679,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2025,82,10,#008000
680,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2025,82,10,#008000
681,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2025,82,10,#008000
682,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2025,82,10,#008000
683,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2025,82,10,#008000
684,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2025,82,10,#008000
685,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2025,82,10,#008000
686,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2025,82,10,#008000
687,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2025,82,10,#008000
688,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2025,82,10,#008000
689,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2025,82,10,#008000
690,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2025,82,10,#008000
691,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2025,82,10,#008000
692,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2025,82,10,#008000
693,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2025,82,10,#008000
694,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 10",2025,82,10,#008000
695,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,Alameda County Water District,2025,82,10,#008000
696,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2025,82,10,#008000
697,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2025,82,10,#008000
698,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 9",2025,82,10,#008000
699,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2025,82,10,#008000
700,Fraction of multi-family residential use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2025,82,10,#008000
701,Fraction of multi-family residential use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2025,82,10,#008000
702,Fraction of multi-family residential use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2025,82,10,#008000
703,Fraction of multi-family residential use that is interior (%),Southern California,Santa Clarita Water Division,2025,82,10,#008000
704,Fraction of multi-family residential use that is interior (%),Southern California,Coachella Valley Water District,2025,82,10,#008000
705,Fraction of multi-family residential use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2025,82,10,#008000
706,Fraction of multi-family residential use that is interior (%),Southern California,Desert Water Agency,2025,82,10,#008000
707,Fraction of multi-family residential use that is interior (%),Southern California,Metropolitan Water District of Southern California,2025,82,10,#008000
708,Fraction of multi-family residential use that is interior (%),Southern California,Mojave Water Agency,2025,82,10,#008000
709,Fraction of multi-family residential use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2025,82,10,#008000
710,Fraction of multi-family residential use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2025,82,10,#008000
711,Fraction of multi-family residential use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2025,82,10,#008000
712,Fraction of multi-family residential use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2025,82,10,#008000
713,Fraction of multi-family residential use that is interior (%),Southern California,Ventura County Watershed Protection District,2025,82,10,#008000
714,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2025,77,11,#0000FF
715,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2025,77,11,#0000FF
716,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2025,77,11,#0000FF
717,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2025,77,11,#0000FF
718,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2025,77,11,#0000FF
719,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2025,77,11,#0000FF
720,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2025,77,11,#0000FF
721,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2025,77,11,#0000FF
722,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2025,77,11,#0000FF
723,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2025,77,11,#0000FF
724,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2025,77,11,#0000FF
725,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2025,77,11,#0000FF
726,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2025,77,11,#0000FF
727,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2025,77,11,#0000FF
728,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2025,77,11,#0000FF
729,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2025,77,11,#0000FF
730,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2025,77,11,#0000FF
731,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2025,77,11,#0000FF
732,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2025,77,11,#0000FF
733,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2025,77,11,#0000FF
734,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2025,77,11,#0000FF
735,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2025,77,11,#0000FF
736,Fraction of commercial use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 10",2025,77,11,#0000FF
737,Fraction of commercial use that is interior (%),San Francisco Bay Area,Alameda County Water District,2025,77,11,#0000FF
738,Fraction of commercial use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2025,77,11,#0000FF
739,Fraction of commercial use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2025,77,11,#0000FF
740,Fraction of commercial use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 9",2025,77,11,#0000FF
741,Fraction of commercial use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2025,77,11,#0000FF
742,Fraction of commercial use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2025,77,11,#0000FF
743,Fraction of commercial use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2025,77,11,#0000FF
