,Type,Study Region,Contractor,Year,Value,k_labels,colors
450,Cost for publicity campaign ($/capita),Southern California,Antelope Valley-East Kern Water Agency,2040,0.25,5,#6495ED
451,Cost for publicity campaign ($/capita),Southern California,Santa Clarita Water Division,2040,0.25,5,#6495ED
452,Cost for publicity campaign ($/capita),Southern California,Coachella Valley Water District,2040,0.25,5,#6495ED
453,Cost for publicity campaign ($/capita),Southern California,Crestline-Lake Arrowhead Water Agency,2040,0.25,5,#6495ED
454,Cost for publicity campaign ($/capita),Southern California,Desert Water Agency,2040,0.25,5,#6495ED
455,Cost for publicity campaign ($/capita),Southern California,Metropolitan Water District of Southern California,2040,0.25,5,#6495ED
456,Cost for publicity campaign ($/capita),Southern California,Mojave Water Agency,2040,0.25,5,#6495ED
457,Cost for publicity campaign ($/capita),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,0.25,5,#6495ED
458,Cost for publicity campaign ($/capita),Southern California,San Bernardino Valley Municipal Water District,2040,0.25,5,#6495ED
459,Cost for publicity campaign ($/capita),Southern California,San Gabriel Valley Municipal Water District,2040,0.25,5,#6495ED
460,Cost for publicity campaign ($/capita),Southern California,San Gorgonio Pass Water Agency,2040,0.25,5,#6495ED
461,Cost for publicity campaign ($/capita),Southern California,Ventura County Watershed Protection District,2040,0.25,5,#6495ED
462,Population (thousands),Central Valley - Sacramento Valley,City of Folsom,2040,0.25,6,#CCCCFF
463,Population (thousands),Central Valley - Sacramento Valley,City of Redding,2040,0.25,6,#CCCCFF
464,Population (thousands),Central Valley - Sacramento Valley,City of Roseville,2040,0.25,6,#CCCCFF
465,Population (thousands),Central Valley - Sacramento Valley,City of West Sacramento,2040,0.25,6,#CCCCFF
466,Population (thousands),Central Valley - Sacramento Valley,Yuba City,2040,0.25,6,#CCCCFF
467,Population (thousands),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,0.25,6,#CCCCFF
468,Population (thousands),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,0.25,6,#CCCCFF
469,Population (thousands),Central Valley - Sacramento Valley,Placer County Water Agency,2040,0.25,6,#CCCCFF
470,Population (thousands),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,0.25,6,#CCCCFF
471,Population (thousands),Central Valley - Sacramento Valley,San Juan Water District,2040,0.25,6,#CCCCFF
472,Population (thousands),Central Valley - Sacramento Valley,Shasta Contractors,2040,0.25,6,#CCCCFF
473,Population (thousands),Central Valley - Sacramento Valley,Solano County Water Agency,2040,0.25,6,#CCCCFF
474,Population (thousands),Central Valley - San Joaquin Valley,City of Avenal,2040,0.25,6,#CCCCFF
475,Population (thousands),Central Valley - San Joaquin Valley,City of Coalinga,2040,0.25,6,#CCCCFF
476,Population (thousands),Central Valley - San Joaquin Valley,City of Fresno,2040,0.25,6,#CCCCFF
477,Population (thousands),Central Valley - San Joaquin Valley,City of Huron,2040,0.25,6,#CCCCFF
478,Population (thousands),Central Valley - San Joaquin Valley,City of Lindsay,2040,0.25,6,#CCCCFF
479,Population (thousands),Central Valley - San Joaquin Valley,City of Orange Cove,2040,0.25,6,#CCCCFF
480,Population (thousands),Central Valley - San Joaquin Valley,City of Tracy,2040,0.25,6,#CCCCFF
481,Population (thousands),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,0.25,6,#CCCCFF
482,Population (thousands),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,0.25,6,#CCCCFF
483,Population (thousands),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,0.25,6,#CCCCFF
484,Population (thousands),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,0.25,6,#CCCCFF
485,Population (thousands),San Francisco Bay Area,Alameda County Water District,2040,0.25,6,#CCCCFF
486,Population (thousands),San Francisco Bay Area,Contra Costa Water District,2040,0.25,6,#CCCCFF
487,Population (thousands),San Francisco Bay Area,East Bay Municipal Utilities District,2040,0.25,6,#CCCCFF
488,Population (thousands),San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,0.25,6,#CCCCFF
489,Population (thousands),San Francisco Bay Area,Santa Clara Valley Water District,2040,0.25,6,#CCCCFF
490,Population (thousands),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,0.25,6,#CCCCFF
491,Population (thousands),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,0.25,6,#CCCCFF
492,Population (thousands),Southern California,Antelope Valley-East Kern Water Agency,2040,0.25,6,#CCCCFF
493,Population (thousands),Southern California,Santa Clarita Water Division,2040,0.25,6,#CCCCFF
494,Population (thousands),Southern California,Coachella Valley Water District,2040,0.25,6,#CCCCFF
495,Population (thousands),Southern California,Crestline-Lake Arrowhead Water Agency,2040,0.25,6,#CCCCFF
496,Population (thousands),Southern California,Desert Water Agency,2040,0.25,6,#CCCCFF
497,Population (thousands),Southern California,Metropolitan Water District of Southern California,2040,0.25,6,#CCCCFF
498,Population (thousands),Southern California,Mojave Water Agency,2040,0.25,6,#CCCCFF
499,Population (thousands),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,0.25,6,#CCCCFF
500,Population (thousands),Southern California,San Bernardino Valley Municipal Water District,2040,0.25,6,#CCCCFF
501,Population (thousands),Southern California,San Gabriel Valley Municipal Water District,2040,0.25,6,#CCCCFF
502,Population (thousands),Southern California,San Gorgonio Pass Water Agency,2040,0.25,6,#CCCCFF
503,Population (thousands),Southern California,Ventura County Watershed Protection District,2040,0.25,6,#CCCCFF
504,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - Sacramento Valley,City of Folsom,2045,5,4,#DFFF00
505,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - Sacramento Valley,City of Redding,2045,5,4,#DFFF00
506,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - Sacramento Valley,City of Roseville,2045,5,4,#DFFF00
507,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - Sacramento Valley,City of West Sacramento,2045,5,4,#DFFF00
508,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - Sacramento Valley,Yuba City,2045,5,4,#DFFF00
509,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,5,4,#DFFF00
510,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,5,4,#DFFF00
511,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - Sacramento Valley,Placer County Water Agency,2045,5,4,#DFFF00
512,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,5,4,#DFFF00
513,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - Sacramento Valley,San Juan Water District,2045,5,4,#DFFF00
514,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - Sacramento Valley,Shasta Contractors,2045,5,4,#DFFF00
515,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - Sacramento Valley,Solano County Water Agency,2045,5,4,#DFFF00
516,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - San Joaquin Valley,City of Avenal,2045,5,4,#DFFF00
517,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - San Joaquin Valley,City of Coalinga,2045,5,4,#DFFF00
518,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - San Joaquin Valley,City of Fresno,2045,5,4,#DFFF00
519,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - San Joaquin Valley,City of Huron,2045,5,4,#DFFF00
520,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - San Joaquin Valley,City of Lindsay,2045,5,4,#DFFF00
521,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - San Joaquin Valley,City of Orange Cove,2045,5,4,#DFFF00
522,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - San Joaquin Valley,City of Tracy,2045,5,4,#DFFF00
523,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,5,4,#DFFF00
524,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,5,4,#DFFF00
525,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,5,4,#DFFF00
526,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,5,4,#DFFF00
527,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),San Francisco Bay Area,Alameda County Water District,2045,5,4,#DFFF00
528,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),San Francisco Bay Area,Contra Costa Water District,2045,5,4,#DFFF00
529,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),San Francisco Bay Area,East Bay Municipal Utilities District,2045,5,4,#DFFF00
530,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,5,4,#DFFF00
531,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),San Francisco Bay Area,Santa Clara Valley Water District,2045,5,4,#DFFF00
532,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,5,4,#DFFF00
533,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,5,4,#DFFF00
534,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Southern California,Antelope Valley-East Kern Water Agency,2045,5,4,#DFFF00
535,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Southern California,Santa Clarita Water Division,2045,5,4,#DFFF00
536,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Southern California,Coachella Valley Water District,2045,5,4,#DFFF00
537,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Southern California,Crestline-Lake Arrowhead Water Agency,2045,5,4,#DFFF00
538,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Southern California,Desert Water Agency,2045,5,4,#DFFF00
539,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Southern California,Metropolitan Water District of Southern California,2045,5,4,#DFFF00
540,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Southern California,Mojave Water Agency,2045,5,4,#DFFF00
541,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,5,4,#DFFF00
542,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Southern California,San Bernardino Valley Municipal Water District,2045,5,4,#DFFF00
543,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Southern California,San Gabriel Valley Municipal Water District,2045,5,4,#DFFF00
544,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Southern California,San Gorgonio Pass Water Agency,2045,5,4,#DFFF00
545,Use reduction with contingency conservation campaign (% of total applied use <double check if it is total applied or net use>),Southern California,Ventura County Watershed Protection District,2045,5,4,#DFFF00
546,Cost for publicity campaign ($/capita),Central Valley - Sacramento Valley,City of Folsom,2045,0.25,5,#6495ED
547,Cost for publicity campaign ($/capita),Central Valley - Sacramento Valley,City of Redding,2045,0.25,5,#6495ED
548,Cost for publicity campaign ($/capita),Central Valley - Sacramento Valley,City of Roseville,2045,0.25,5,#6495ED
549,Cost for publicity campaign ($/capita),Central Valley - Sacramento Valley,City of West Sacramento,2045,0.25,5,#6495ED
550,Cost for publicity campaign ($/capita),Central Valley - Sacramento Valley,Yuba City,2045,0.25,5,#6495ED
551,Cost for publicity campaign ($/capita),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,0.25,5,#6495ED
552,Cost for publicity campaign ($/capita),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,0.25,5,#6495ED
553,Cost for publicity campaign ($/capita),Central Valley - Sacramento Valley,Placer County Water Agency,2045,0.25,5,#6495ED
554,Cost for publicity campaign ($/capita),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,0.25,5,#6495ED
555,Cost for publicity campaign ($/capita),Central Valley - Sacramento Valley,San Juan Water District,2045,0.25,5,#6495ED
556,Cost for publicity campaign ($/capita),Central Valley - Sacramento Valley,Shasta Contractors,2045,0.25,5,#6495ED
557,Cost for publicity campaign ($/capita),Central Valley - Sacramento Valley,Solano County Water Agency,2045,0.25,5,#6495ED
558,Cost for publicity campaign ($/capita),Central Valley - San Joaquin Valley,City of Avenal,2045,0.25,5,#6495ED
559,Cost for publicity campaign ($/capita),Central Valley - San Joaquin Valley,City of Coalinga,2045,0.25,5,#6495ED
560,Cost for publicity campaign ($/capita),Central Valley - San Joaquin Valley,City of Fresno,2045,0.25,5,#6495ED
561,Cost for publicity campaign ($/capita),Central Valley - San Joaquin Valley,City of Huron,2045,0.25,5,#6495ED
562,Cost for publicity campaign ($/capita),Central Valley - San Joaquin Valley,City of Lindsay,2045,0.25,5,#6495ED
563,Cost for publicity campaign ($/capita),Central Valley - San Joaquin Valley,City of Orange Cove,2045,0.25,5,#6495ED
564,Cost for publicity campaign ($/capita),Central Valley - San Joaquin Valley,City of Tracy,2045,0.25,5,#6495ED
565,Cost for publicity campaign ($/capita),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,0.25,5,#6495ED
566,Cost for publicity campaign ($/capita),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,0.25,5,#6495ED
567,Cost for publicity campaign ($/capita),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,0.25,5,#6495ED
568,Cost for publicity campaign ($/capita),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,0.25,5,#6495ED
569,Cost for publicity campaign ($/capita),San Francisco Bay Area,Alameda County Water District,2045,0.25,5,#6495ED
570,Cost for publicity campaign ($/capita),San Francisco Bay Area,Contra Costa Water District,2045,0.25,5,#6495ED
571,Cost for publicity campaign ($/capita),San Francisco Bay Area,East Bay Municipal Utilities District,2045,0.25,5,#6495ED
572,Cost for publicity campaign ($/capita),San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,0.25,5,#6495ED
573,Cost for publicity campaign ($/capita),San Francisco Bay Area,Santa Clara Valley Water District,2045,0.25,5,#6495ED
574,Cost for publicity campaign ($/capita),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,0.25,5,#6495ED
575,Cost for publicity campaign ($/capita),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,0.25,5,#6495ED
576,Cost for publicity campaign ($/capita),Southern California,Antelope Valley-East Kern Water Agency,2045,0.25,5,#6495ED
577,Cost for publicity campaign ($/capita),Southern California,Santa Clarita Water Division,2045,0.25,5,#6495ED
578,Cost for publicity campaign ($/capita),Southern California,Coachella Valley Water District,2045,0.25,5,#6495ED
579,Cost for publicity campaign ($/capita),Southern California,Crestline-Lake Arrowhead Water Agency,2045,0.25,5,#6495ED
580,Cost for publicity campaign ($/capita),Southern California,Desert Water Agency,2045,0.25,5,#6495ED
581,Cost for publicity campaign ($/capita),Southern California,Metropolitan Water District of Southern California,2045,0.25,5,#6495ED
582,Cost for publicity campaign ($/capita),Southern California,Mojave Water Agency,2045,0.25,5,#6495ED
583,Cost for publicity campaign ($/capita),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,0.25,5,#6495ED
584,Cost for publicity campaign ($/capita),Southern California,San Bernardino Valley Municipal Water District,2045,0.25,5,#6495ED
585,Cost for publicity campaign ($/capita),Southern California,San Gabriel Valley Municipal Water District,2045,0.25,5,#6495ED
586,Cost for publicity campaign ($/capita),Southern California,San Gorgonio Pass Water Agency,2045,0.25,5,#6495ED
587,Cost for publicity campaign ($/capita),Southern California,Ventura County Watershed Protection District,2045,0.25,5,#6495ED
588,Population (thousands),Central Valley - Sacramento Valley,City of Folsom,2045,0.25,6,#CCCCFF
589,Population (thousands),Central Valley - Sacramento Valley,City of Redding,2045,0.25,6,#CCCCFF
590,Population (thousands),Central Valley - Sacramento Valley,City of Roseville,2045,0.25,6,#CCCCFF
591,Population (thousands),Central Valley - Sacramento Valley,City of West Sacramento,2045,0.25,6,#CCCCFF
592,Population (thousands),Central Valley - Sacramento Valley,Yuba City,2045,0.25,6,#CCCCFF
593,Population (thousands),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,0.25,6,#CCCCFF
594,Population (thousands),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,0.25,6,#CCCCFF
595,Population (thousands),Central Valley - Sacramento Valley,Placer County Water Agency,2045,0.25,6,#CCCCFF
596,Population (thousands),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,0.25,6,#CCCCFF
597,Population (thousands),Central Valley - Sacramento Valley,San Juan Water District,2045,0.25,6,#CCCCFF
598,Population (thousands),Central Valley - Sacramento Valley,Shasta Contractors,2045,0.25,6,#CCCCFF
599,Population (thousands),Central Valley - Sacramento Valley,Solano County Water Agency,2045,0.25,6,#CCCCFF
600,Population (thousands),Central Valley - San Joaquin Valley,City of Avenal,2045,0.25,6,#CCCCFF
601,Population (thousands),Central Valley - San Joaquin Valley,City of Coalinga,2045,0.25,6,#CCCCFF
602,Population (thousands),Central Valley - San Joaquin Valley,City of Fresno,2045,0.25,6,#CCCCFF
603,Population (thousands),Central Valley - San Joaquin Valley,City of Huron,2045,0.25,6,#CCCCFF
604,Population (thousands),Central Valley - San Joaquin Valley,City of Lindsay,2045,0.25,6,#CCCCFF
605,Population (thousands),Central Valley - San Joaquin Valley,City of Orange Cove,2045,0.25,6,#CCCCFF
606,Population (thousands),Central Valley - San Joaquin Valley,City of Tracy,2045,0.25,6,#CCCCFF
607,Population (thousands),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,0.25,6,#CCCCFF
608,Population (thousands),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,0.25,6,#CCCCFF
609,Population (thousands),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,0.25,6,#CCCCFF
610,Population (thousands),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,0.25,6,#CCCCFF
611,Population (thousands),San Francisco Bay Area,Alameda County Water District,2045,0.25,6,#CCCCFF
612,Population (thousands),San Francisco Bay Area,Contra Costa Water District,2045,0.25,6,#CCCCFF
613,Population (thousands),San Francisco Bay Area,East Bay Municipal Utilities District,2045,0.25,6,#CCCCFF
614,Population (thousands),San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,0.25,6,#CCCCFF
615,Population (thousands),San Francisco Bay Area,Santa Clara Valley Water District,2045,0.25,6,#CCCCFF
616,Population (thousands),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,0.25,6,#CCCCFF
617,Population (thousands),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,0.25,6,#CCCCFF
618,Population (thousands),Southern California,Antelope Valley-East Kern Water Agency,2045,0.25,6,#CCCCFF
619,Population (thousands),Southern California,Santa Clarita Water Division,2045,0.25,6,#CCCCFF
620,Population (thousands),Southern California,Coachella Valley Water District,2045,0.25,6,#CCCCFF
621,Population (thousands),Southern California,Crestline-Lake Arrowhead Water Agency,2045,0.25,6,#CCCCFF
622,Population (thousands),Southern California,Desert Water Agency,2045,0.25,6,#CCCCFF
623,Population (thousands),Southern California,Metropolitan Water District of Southern California,2045,0.25,6,#CCCCFF
624,Population (thousands),Southern California,Mojave Water Agency,2045,0.25,6,#CCCCFF
625,Population (thousands),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,0.25,6,#CCCCFF
626,Population (thousands),Southern California,San Bernardino Valley Municipal Water District,2045,0.25,6,#CCCCFF
627,Population (thousands),Southern California,San Gabriel Valley Municipal Water District,2045,0.25,6,#CCCCFF
628,Population (thousands),Southern California,San Gorgonio Pass Water Agency,2045,0.25,6,#CCCCFF
629,Population (thousands),Southern California,Ventura County Watershed Protection District,2045,0.25,6,#CCCCFF
